都道府県,性別,年齢区分,下限値,上限値,人数
静岡県,男性,45～49歳,90.0,inf,759
静岡県,男性,45～49歳,60.0,90.0,6029
静岡県,男性,45～49歳,45.0,60.0,595
静岡県,男性,45～49歳,30.0,45.0,-
静岡県,男性,45～49歳,0.0,30.0,12
愛知県,男性,45～49歳,90.0,inf,3908
愛知県,男性,45～49歳,60.0,90.0,26086
愛知県,男性,45～49歳,45.0,60.0,2102
愛知県,男性,45～49歳,30.0,45.0,77
愛知県,男性,45～49歳,0.0,30.0,57
三重県,男性,45～49歳,90.0,inf,686
三重県,男性,45～49歳,60.0,90.0,4005
三重県,男性,45～49歳,45.0,60.0,296
三重県,男性,45～49歳,30.0,45.0,13
三重県,男性,45～49歳,0.0,30.0,-
滋賀県,男性,45～49歳,90.0,inf,911
滋賀県,男性,45～49歳,60.0,90.0,4694
滋賀県,男性,45～49歳,45.0,60.0,294
滋賀県,男性,45～49歳,30.0,45.0,-
滋賀県,男性,45～49歳,0.0,30.0,-
京都府,男性,45～49歳,90.0,inf,725
京都府,男性,45～49歳,60.0,90.0,4342
京都府,男性,45～49歳,45.0,60.0,306
京都府,男性,45～49歳,30.0,45.0,-
京都府,男性,45～49歳,0.0,30.0,-
大阪府,男性,45～49歳,90.0,inf,3405
大阪府,男性,45～49歳,60.0,90.0,19579
大阪府,男性,45～49歳,45.0,60.0,1437
大阪府,男性,45～49歳,30.0,45.0,59
大阪府,男性,45～49歳,0.0,30.0,38
兵庫県,男性,45～49歳,90.0,inf,1751
兵庫県,男性,45～49歳,60.0,90.0,11120
兵庫県,男性,45～49歳,45.0,60.0,761
兵庫県,男性,45～49歳,30.0,45.0,-
兵庫県,男性,45～49歳,0.0,30.0,22
奈良県,男性,45～49歳,90.0,inf,362
奈良県,男性,45～49歳,60.0,90.0,2361
奈良県,男性,45～49歳,45.0,60.0,180
奈良県,男性,45～49歳,30.0,45.0,-
奈良県,男性,45～49歳,0.0,30.0,-
和歌山県,男性,45～49歳,90.0,inf,136
和歌山県,男性,45～49歳,60.0,90.0,1343
和歌山県,男性,45～49歳,45.0,60.0,170
和歌山県,男性,45～49歳,30.0,45.0,-
和歌山県,男性,45～49歳,0.0,30.0,-
鳥取県,男性,45～49歳,90.0,inf,82
鳥取県,男性,45～49歳,60.0,90.0,406
鳥取県,男性,45～49歳,45.0,60.0,35
鳥取県,男性,45～49歳,30.0,45.0,-
